127.0.0.1 - - [30/Aug/2024:19:59:52 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [30/Aug/2024:20:49:30 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2324
0:0:0:0:0:0:0:1 - - [30/Aug/2024:20:54:28 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2433
0:0:0:0:0:0:0:1 - - [30/Aug/2024:20:54:33 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2433
0:0:0:0:0:0:0:1 - - [30/Aug/2024:20:54:35 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2433
0:0:0:0:0:0:0:1 - - [30/Aug/2024:20:57:57 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2433
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:00:38 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2495
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:07:04 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2640
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:07:06 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2640
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:07:40 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:08:03 +0530] "GET /vegetables/index.jsp HTTP/1.1" 200 3139
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:08:24 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:08:26 +0530] "GET /vegetables/login.jsp HTTP/1.1" 200 2270
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:08:29 +0530] "POST /vegetables/user-Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:08:29 +0530] "GET /vegetables/index.jsp HTTP/1.1" 200 3243
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:08:50 +0530] "GET /vegetables/login.jsp HTTP/1.1" 200 2374
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:08:58 +0530] "POST /vegetables/user-Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:08:58 +0530] "GET /vegetables/index.jsp HTTP/1.1" 200 3243
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:09:05 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2743
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:09:10 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2743
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:09:12 +0530] "GET /vegetables/cart.jsp HTTP/1.1" 200 2743
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:16:37 +0530] "GET /vegetables/index.jsp HTTP/1.1" 200 3243
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:44:04 +0530] "GET /vegetables/index.jsp HTTP/1.1" 200 3243
0:0:0:0:0:0:0:1 - - [30/Aug/2024:21:44:35 +0530] "GET /vegetables/add-to-cart?id=1 HTTP/1.1" 404 1038
